dep;jour;pop;P;cl_age90
01;2020-07-31;84665;1;19
01;2020-07-31;65496;7;29
01;2020-07-31;85588;4;39
01;2020-07-31;89678;0;49
01;2020-07-31;89791;3;59
01;2020-07-31;73500;1;69
01;2020-07-31;51011;0;79
01;2020-07-31;26830;0;89
01;2020-07-31;7395;0;90
01;2020-07-31;656955;17;0
01;2020-08-01;83001;0;09
01;2020-08-01;84665;0;19
01;2020-08-01;65496;4;29
01;2020-08-01;85588;0;39
01;2020-08-01;89678;1;49
01;2020-08-01;89791;0;59
01;2020-08-01;73500;0;69
01;2020-08-01;51011;0;79
01;2020-08-01;26830;0;89
01;2020-08-01;7395;0;90
01;2020-08-01;656955;5;0
01;2020-08-02;83001;0;09
01;2020-08-02;84665;0;19
01;2020-08-02;65496;0;29
01;2020-08-02;85588;0;39
01;2020-08-02;89678;0;49
01;2020-08-02;89791;0;59
01;2020-08-02;73500;0;69
01;2020-08-02;51011;2;79
01;2020-08-02;26830;0;89
01;2020-08-02;7395;0;90
01;2020-08-02;656955;2;0
01;2020-08-03;83001;1;09
01;2020-08-03;84665;0;19
01;2020-08-03;65496;3;29
01;2020-08-03;85588;3;39
01;2020-08-03;89678;1;49
01;2020-08-03;89791;0;59
01;2020-08-03;73500;0;69
01;2020-08-03;51011;1;79
01;2020-08-03;26830;0;89
01;2020-08-03;7395;0;90
01;2020-08-03;656955;9;0
01;2020-08-04;83001;0;09
01;2020-08-04;84665;1;19
01;2020-08-04;65496;3;29
01;2020-08-04;85588;0;39
01;2020-08-04;89678;2;49
01;2020-08-04;89791;2;59
01;2020-08-04;73500;2;69
01;2020-08-04;51011;1;79
01;2020-08-04;26830;2;89
01;2020-08-04;7395;1;90
01;2020-08-04;656955;14;0
01;2020-08-05;83001;0;09
01;2020-08-05;84665;1;19
01;2020-08-05;65496;2;29
01;2020-08-05;85588;2;39
01;2020-08-05;89678;3;49
01;2020-08-05;89791;1;59
01;2020-08-05;73500;1;69
01;2020-08-05;51011;0;79
01;2020-08-05;26830;0;89
01;2020-08-05;7395;0;90
01;2020-08-05;656955;10;0
01;2020-08-06;83001;0;09
01;2020-08-06;84665;1;19
01;2020-08-06;65496;1;29
01;2020-08-06;85588;3;39
01;2020-08-06;89678;2;49
01;2020-08-06;89791;5;59
01;2020-08-06;73500;2;69
01;2020-08-06;51011;0;79
01;2020-08-06;26830;0;89
01;2020-08-06;7395;1;90
01;2020-08-06;656955;15;0
01;2020-08-07;83001;0;09
01;2020-08-07;84665;2;19
01;2020-08-07;65496;7;29
01;2020-08-07;85588;0;39
01;2020-08-07;89678;0;49
01;2020-08-07;89791;0;59
01;2020-08-07;73500;0;69
01;2020-08-07;51011;0;79
01;2020-08-07;26830;0;89
01;2020-08-07;7395;0;90
01;2020-08-07;656955;9;0
01;2020-08-08;83001;2;09
01;2020-08-08;84665;2;19
01;2020-08-08;65496;1;29
01;2020-08-08;85588;1;39
01;2020-08-08;89678;1;49
01;2020-08-08;89791;1;59
01;2020-08-08;73500;0;69
01;2020-08-08;51011;0;79
01;2020-08-08;26830;0;89
01;2020-08-08;7395;0;90
01;2020-08-08;656955;8;0
01;2020-08-09;83001;0;09
01;2020-08-09;84665;0;19
01;2020-08-09;65496;1;29
01;2020-08-09;85588;0;39
01;2020-08-09;89678;0;49
01;2020-08-09;89791;0;59
01;2020-08-09;73500;0;69
01;2020-08-09;51011;0;79
01;2020-08-09;26830;0;89
01;2020-08-09;7395;0;90
01;2020-08-09;656955;1;0
02;2020-05-13;62312;0;09
02;2020-05-13;67540;0;19
02;2020-05-13;51443;1;29
02;2020-05-13;62599;3;39
02;2020-05-13;64812;2;49
02;2020-05-13;70352;1;59
02;2020-05-13;69077;1;69
02;2020-05-13;45371;2;79
02;2020-05-13;25627;3;89
02;2020-05-13;6917;1;90
02;2020-05-13;526050;14;0
02;2020-05-14;62312;0;09
02;2020-05-14;67540;1;19
02;2020-05-14;51443;2;29
02;2020-05-14;62599;0;39
02;2020-05-14;64812;2;49
02;2020-05-14;70352;3;59
02;2020-05-14;69077;1;69
02;2020-05-14;45371;0;79
02;2020-05-14;25627;4;89
02;2020-05-14;6917;1;90
02;2020-05-14;526050;15;0
02;2020-05-15;62312;0;09
02;2020-05-15;67540;1;19
02;2020-05-15;51443;0;29
02;2020-05-15;62599;0;39
02;2020-05-15;64812;1;49
02;2020-05-15;70352;1;59
02;2020-05-15;69077;0;69
02;2020-05-15;45371;2;79
02;2020-05-15;25627;3;89
02;2020-05-15;6917;3;90
02;2020-05-15;526050;11;0
02;2020-05-16;62312;0;09
02;2020-05-16;67540;0;19
02;2020-05-16;51443;0;29
02;2020-05-16;62599;0;39
02;2020-05-16;64812;0;49
02;2020-05-16;70352;0;59
02;2020-05-16;69077;0;69
02;2020-05-16;45371;1;79
02;2020-05-16;25627;4;89
02;2020-05-16;6917;2;90
02;2020-05-16;526050;7;0
02;2020-05-17;62312;0;09
02;2020-05-17;67540;0;19
02;2020-05-17;51443;0;29
02;2020-05-17;62599;0;39
02;2020-05-17;64812;0;49
02;2020-05-17;70352;0;59
02;2020-05-17;69077;0;69
02;2020-05-17;45371;0;79
02;2020-05-17;25627;2;89
02;2020-05-17;6917;0;90
02;2020-05-17;526050;2;0
02;2020-05-18;62312;0;09
02;2020-05-18;67540;0;19
02;2020-05-18;51443;1;29
02;2020-05-18;62599;0;39
02;2020-05-18;64812;2;49
02;2020-05-18;70352;0;59
02;2020-05-18;69077;2;69
02;2020-05-18;45371;0;79
02;2020-05-18;25627;1;89
02;2020-05-18;6917;0;90
02;2020-05-18;526050;6;0
02;2020-05-19;62312;0;09
02;2020-05-19;67540;0;19
02;2020-05-19;51443;1;29
02;2020-05-19;62599;0;39
02;2020-05-19;64812;1;49
02;2020-05-19;70352;3;59
02;2020-05-19;69077;2;69
02;2020-05-19;45371;1;79
02;2020-05-19;25627;0;89
02;2020-05-19;6917;0;90
02;2020-05-19;526050;8;0
02;2020-05-20;62312;0;09
02;2020-05-20;67540;0;19
02;2020-05-20;51443;2;29
02;2020-05-20;62599;0;39
02;2020-05-20;64812;4;49
02;2020-05-20;70352;2;59
02;2020-05-20;69077;2;69
02;2020-05-20;45371;1;79
02;2020-05-20;25627;3;89
02;2020-05-20;6917;0;90
02;2020-05-20;526050;14;0
02;2020-05-21;62312;0;09
02;2020-05-21;67540;0;19
02;2020-05-21;51443;0;29
02;2020-05-21;62599;0;39
02;2020-05-21;64812;0;49
02;2020-05-21;70352;0;59
02;2020-05-21;69077;1;69
02;2020-05-21;45371;0;79
02;2020-05-21;25627;1;89
02;2020-05-21;6917;0;90
02;2020-05-21;526050;2;0
02;2020-05-22;62312;0;09
02;2020-05-22;67540;1;19
02;2020-05-22;51443;0;29
02;2020-05-22;62599;1;39
02;2020-05-22;64812;0;49
02;2020-05-22;70352;0;59
02;2020-05-22;69077;1;69
02;2020-05-22;45371;2;79
02;2020-05-22;25627;3;89
02;2020-05-22;6917;0;90
02;2020-05-22;526050;8;0
02;2020-05-23;62312;0;09
02;2020-05-23;67540;0;19
02;2020-05-23;51443;0;29
02;2020-05-23;62599;0;39
02;2020-05-23;64812;0;49
02;2020-05-23;70352;1;59
02;2020-05-23;69077;0;69
02;2020-05-23;45371;0;79
02;2020-05-23;25627;1;89
02;2020-05-23;6917;0;90
02;2020-05-23;526050;2;0
02;2020-05-24;62312;0;09
02;2020-05-24;67540;0;19
02;2020-05-24;51443;0;29
02;2020-05-24;62599;0;39
02;2020-05-24;64812;0;49
02;2020-05-24;70352;0;59
02;2020-05-24;69077;0;69
02;2020-05-24;45371;0;79
02;2020-05-24;25627;0;89
02;2020-05-24;6917;1;90
02;2020-05-24;526050;1;0
02;2020-05-25;62312;2;09
02;2020-05-25;67540;0;19
02;2020-05-25;51443;1;29
02;2020-05-25;62599;2;39
02;2020-05-25;64812;2;49
02;2020-05-25;70352;1;59
02;2020-05-25;69077;2;69
02;2020-05-25;45371;1;79
02;2020-05-25;25627;2;89
02;2020-05-25;6917;3;90
02;2020-05-25;526050;16;0
02;2020-05-26;62312;0;09
02;2020-05-26;67540;0;19
02;2020-05-26;51443;0;29
02;2020-05-26;62599;0;39
02;2020-05-26;64812;1;49
02;2020-05-26;70352;0;59
02;2020-05-26;69077;3;69
02;2020-05-26;45371;1;79
02;2020-05-26;25627;2;89
02;2020-05-26;6917;1;90
02;2020-05-26;526050;8;0
02;2020-05-27;62312;0;09
02;2020-05-27;67540;0;19
02;2020-05-27;51443;0;29
02;2020-05-27;62599;1;39
02;2020-05-27;64812;1;49
02;2020-05-27;70352;0;59
02;2020-05-27;69077;1;69
02;2020-05-27;45371;0;79
02;2020-05-27;25627;0;89
02;2020-05-27;6917;1;90
02;2020-05-27;526050;4;0
02;2020-05-28;62312;0;09
02;2020-05-28;67540;0;19
02;2020-05-28;51443;2;29
02;2020-05-28;62599;4;39
02;2020-05-28;64812;0;49
02;2020-05-28;70352;1;59
02;2020-05-28;69077;1;69
02;2020-05-28;45371;0;79
02;2020-05-28;25627;2;89
02;2020-05-28;6917;1;90
02;2020-05-28;526050;11;0
02;2020-05-29;62312;0;09
02;2020-05-29;67540;0;19
02;2020-05-29;51443;0;29
02;2020-05-29;62599;0;39
02;2020-05-29;64812;0;49
02;2020-05-29;70352;0;59
02;2020-05-29;69077;0;69
02;2020-05-29;45371;1;79
02;2020-05-29;25627;0;89
02;2020-05-29;6917;0;90
02;2020-05-29;526050;1;0
02;2020-05-30;62312;0;09
02;2020-05-30;67540;0;19
02;2020-05-30;51443;0;29
02;2020-05-30;62599;0;39
02;2020-05-30;64812;0;49
02;2020-05-30;70352;2;59
02;2020-05-30;69077;1;69
02;2020-05-30;45371;0;79
02;2020-05-30;25627;0;89
02;2020-05-30;6917;0;90
02;2020-05-30;526050;3;0
02;2020-05-31;62312;0;09
02;2020-05-31;67540;0;19
02;2020-05-31;51443;0;29
02;2020-05-31;62599;0;39
02;2020-05-31;64812;0;49
02;2020-05-31;70352;0;59
02;2020-05-31;69077;0;69
02;2020-05-31;45371;0;79
02;2020-05-31;25627;0;89
02;2020-05-31;6917;0;90
02;2020-05-31;526050;0;0
02;2020-06-01;62312;0;09
02;2020-06-01;67540;0;19
02;2020-06-01;51443;0;29
02;2020-06-01;62599;0;39
02;2020-06-01;64812;0;49
02;2020-06-01;70352;0;59
02;2020-06-01;69077;0;69
02;2020-06-01;45371;1;79
02;2020-06-01;25627;1;89
02;2020-06-01;6917;0;90
02;2020-06-01;526050;2;0
02;2020-06-02;62312;0;09
02;2020-06-02;67540;0;19
02;2020-06-02;51443;1;29
02;2020-06-02;62599;1;39
02;2020-06-02;64812;0;49
02;2020-06-02;70352;1;59
02;2020-06-02;69077;1;69
02;2020-06-02;45371;0;79
02;2020-06-02;25627;4;89
02;2020-06-02;6917;0;90
02;2020-06-02;526050;8;0
02;2020-06-03;62312;0;09
02;2020-06-03;67540;0;19
02;2020-06-03;51443;2;29
02;2020-06-03;62599;0;39
02;2020-06-03;64812;0;49
02;2020-06-03;70352;0;59
02;2020-06-03;69077;2;69
02;2020-06-03;45371;0;79
02;2020-06-03;25627;0;89
02;2020-06-03;6917;0;90
02;2020-06-03;526050;4;0
02;2020-06-04;62312;0;09
02;2020-06-04;67540;0;19
02;2020-06-04;51443;0;29
02;2020-06-04;62599;2;39
02;2020-06-04;64812;0;49
02;2020-06-04;70352;0;59
02;2020-06-04;69077;1;69
02;2020-06-04;45371;0;79
02;2020-06-04;25627;4;89
02;2020-06-04;6917;1;90
02;2020-06-04;526050;8;0
02;2020-06-05;62312;0;09
02;2020-06-05;67540;0;19
02;2020-06-05;51443;0;29
02;2020-06-05;62599;1;39
02;2020-06-05;64812;0;49
02;2020-06-05;70352;1;59
02;2020-06-05;69077;0;69
02;2020-06-05;45371;1;79
02;2020-06-05;25627;2;89
02;2020-06-05;6917;1;90
02;2020-06-05;526050;6;0
02;2020-06-06;62312;0;09
02;2020-06-06;67540;0;19
02;2020-06-06;51443;0;29
02;2020-06-06;62599;0;39
02;2020-06-06;64812;1;49
02;2020-06-06;70352;0;59
02;2020-06-06;69077;2;69
02;2020-06-06;45371;1;79
02;2020-06-06;25627;6;89
02;2020-06-06;6917;5;90
02;2020-06-06;526050;15;0
02;2020-06-07;62312;0;09
02;2020-06-07;67540;0;19
02;2020-06-07;51443;0;29
02;2020-06-07;62599;0;39
02;2020-06-07;64812;0;49
02;2020-06-07;70352;0;59
02;2020-06-07;69077;0;69
02;2020-06-07;45371;1;79
02;2020-06-07;25627;1;89
02;2020-06-07;6917;2;90
02;2020-06-07;526050;4;0
02;2020-06-08;62312;0;09
02;2020-06-08;67540;1;19
02;2020-06-08;51443;0;29
02;2020-06-08;62599;1;39
02;2020-06-08;64812;2;49
02;2020-06-08;70352;0;59
02;2020-06-08;69077;0;69
02;2020-06-08;45371;0;79
02;2020-06-08;25627;3;89
02;2020-06-08;6917;1;90
02;2020-06-08;526050;8;0
02;2020-06-09;62312;0;09
02;2020-06-09;67540;0;19
02;2020-06-09;51443;1;29
02;2020-06-09;62599;0;39
02;2020-06-09;64812;0;49
02;2020-06-09;70352;1;59
02;2020-06-09;69077;1;69
02;2020-06-09;45371;2;79
02;2020-06-09;25627;4;89
02;2020-06-09;6917;1;90
02;2020-06-09;526050;10;0
02;2020-06-10;62312;0;09
02;2020-06-10;67540;0;19
02;2020-06-10;51443;0;29
02;2020-06-10;62599;0;39
02;2020-06-10;64812;0;49
02;2020-06-10;70352;1;59
02;2020-06-10;69077;1;69
02;2020-06-10;45371;1;79
02;2020-06-10;25627;3;89
02;2020-06-10;6917;0;90
02;2020-06-10;526050;6;0
02;2020-06-11;62312;0;09
02;2020-06-11;67540;0;19
02;2020-06-11;51443;0;29
02;2020-06-11;62599;0;39
02;2020-06-11;64812;2;49
02;2020-06-11;70352;0;59
02;2020-06-11;69077;0;69
02;2020-06-11;45371;1;79
02;2020-06-11;25627;2;89
02;2020-06-11;6917;0;90
02;2020-06-11;526050;5;0
02;2020-06-12;62312;0;09
02;2020-06-12;67540;0;19
02;2020-06-12;51443;1;29
02;2020-06-12;62599;0;39
02;2020-06-12;64812;1;49
02;2020-06-12;70352;1;59
02;2020-06-12;69077;3;69
02;2020-06-12;45371;1;79
02;2020-06-12;25627;1;89
02;2020-06-12;6917;2;90
02;2020-06-12;526050;10;0
02;2020-06-13;62312;0;09
02;2020-06-13;67540;0;19
02;2020-06-13;51443;0;29
02;2020-06-13;62599;0;39
02;2020-06-13;64812;0;49
02;2020-06-13;70352;0;59
02;2020-06-13;69077;0;69
02;2020-06-13;45371;0;79
02;2020-06-13;25627;1;89
02;2020-06-13;6917;0;90
02;2020-06-13;526050;1;0
02;2020-06-14;62312;0;09
02;2020-06-14;67540;0;19
02;2020-06-14;51443;0;29
02;2020-06-14;62599;0;39
02;2020-06-14;64812;0;49
02;2020-06-14;70352;0;59
02;2020-06-14;69077;0;69
02;2020-06-14;45371;0;79
02;2020-06-14;25627;0;89
02;2020-06-14;6917;0;90
02;2020-06-14;526050;0;0
02;2020-06-15;62312;0;09
02;2020-06-15;67540;0;19
02;2020-06-15;51443;0;29
02;2020-06-15;62599;0;39
02;2020-06-15;64812;1;49
02;2020-06-15;70352;0;59
02;2020-06-15;69077;1;69
02;2020-06-15;45371;0;79
02;2020-06-15;25627;2;89
02;2020-06-15;6917;2;90
02;2020-06-15;526050;6;0
02;2020-06-16;62312;0;09
02;2020-06-16;67540;1;19
02;2020-06-16;51443;0;29
02;2020-06-16;62599;0;39
02;2020-06-16;64812;0;49
02;2020-06-16;70352;0;59
02;2020-06-16;69077;0;69
02;2020-06-16;45371;0;79
02;2020-06-16;25627;3;89
02;2020-06-16;6917;1;90
02;2020-06-16;526050;5;0
02;2020-06-17;62312;0;09
02;2020-06-17;67540;0;19
02;2020-06-17;51443;3;29
02;2020-06-17;62599;0;39
02;2020-06-17;64812;0;49
02;2020-06-17;70352;0;59
02;2020-06-17;69077;0;69
02;2020-06-17;45371;3;79
02;2020-06-17;25627;3;89
02;2020-06-17;6917;1;90
02;2020-06-17;526050;10;0
02;2020-06-18;62312;0;09
02;2020-06-18;67540;0;19
02;2020-06-18;51443;1;29
02;2020-06-18;62599;1;39
02;2020-06-18;64812;0;49
02;2020-06-18;70352;0;59
02;2020-06-18;69077;0;69
02;2020-06-18;45371;0;79
02;2020-06-18;25627;0;89
02;2020-06-18;6917;0;90
02;2020-06-18;526050;2;0
02;2020-06-19;62312;0;09
02;2020-06-19;67540;0;19
02;2020-06-19;51443;0;29
02;2020-06-19;62599;0;39
02;2020-06-19;64812;0;49
02;2020-06-19;70352;0;59
02;2020-06-19;69077;0;69
02;2020-06-19;45371;0;79
02;2020-06-19;25627;0;89
02;2020-06-19;6917;0;90
02;2020-06-19;526050;0;0
02;2020-06-20;62312;0;09
02;2020-06-20;67540;0;19
02;2020-06-20;51443;0;29
02;2020-06-20;62599;0;39
02;2020-06-20;64812;0;49
02;2020-06-20;70352;0;59
02;2020-06-20;69077;0;69
02;2020-06-20;45371;1;79
02;2020-06-20;25627;0;89
02;2020-06-20;6917;0;90
02;2020-06-20;526050;1;0
02;2020-06-21;62312;0;09
02;2020-06-21;67540;0;19
02;2020-06-21;51443;0;29
02;2020-06-21;62599;0;39
02;2020-06-21;64812;0;49
02;2020-06-21;70352;0;59
02;2020-06-21;69077;0;69
02;2020-06-21;45371;0;79
02;2020-06-21;25627;0;89
02;2020-06-21;6917;0;90
02;2020-06-21;526050;0;0
02;2020-06-22;62312;0;09
02;2020-06-22;67540;0;19
02;2020-06-22;51443;1;29
02;2020-06-22;62599;1;39
02;2020-06-22;64812;3;49
02;2020-06-22;70352;0;59
02;2020-06-22;69077;0;69
02;2020-06-22;45371;1;79
02;2020-06-22;25627;2;89
02;2020-06-22;6917;0;90
02;2020-06-22;526050;8;0
02;2020-06-23;62312;0;09
02;2020-06-23;67540;0;19
02;2020-06-23;51443;3;29
02;2020-06-23;62599;0;39
02;2020-06-23;64812;0;49
02;2020-06-23;70352;0;59
02;2020-06-23;69077;1;69
02;2020-06-23;45371;1;79
02;2020-06-23;25627;0;89
02;2020-06-23;6917;0;90
02;2020-06-23;526050;5;0
02;2020-06-24;62312;0;09
02;2020-06-24;67540;0;19
02;2020-06-24;51443;0;29
02;2020-06-24;62599;0;39
02;2020-06-24;64812;0;49
02;2020-06-24;70352;0;59
02;2020-06-24;69077;0;69
02;2020-06-24;45371;0;79
02;2020-06-24;25627;0;89
02;2020-06-24;6917;0;90
02;2020-06-24;526050;0;0
02;2020-06-25;62312;0;09
02;2020-06-25;67540;0;19
02;2020-06-25;51443;1;29
02;2020-06-25;62599;1;39
02;2020-06-25;64812;0;49
02;2020-06-25;70352;0;59
02;2020-06-25;69077;1;69
02;2020-06-25;45371;2;79
02;2020-06-25;25627;0;89
02;2020-06-25;6917;0;90
02;2020-06-25;526050;5;0
02;2020-06-26;62312;0;09
02;2020-06-26;67540;0;19
02;2020-06-26;51443;0;29
02;2020-06-26;62599;1;39
02;2020-06-26;64812;0;49
02;2020-06-26;70352;0;59
02;2020-06-26;69077;0;69
02;2020-06-26;45371;0;79
02;2020-06-26;25627;0;89
02;2020-06-26;6917;0;90
02;2020-06-26;526050;1;0
02;2020-06-27;62312;0;09
02;2020-06-27;67540;0;19
02;2020-06-27;51443;0;29
02;2020-06-27;62599;0;39
02;2020-06-27;64812;0;49
02;2020-06-27;70352;0;59
02;2020-06-27;69077;0;69
02;2020-06-27;45371;1;79
02;2020-06-27;25627;0;89
02;2020-06-27;6917;0;90
02;2020-06-27;526050;1;0
02;2020-06-28;62312;0;09
02;2020-06-28;67540;0;19
02;2020-06-28;51443;0;29
02;2020-06-28;62599;0;39
02;2020-06-28;64812;0;49
02;2020-06-28;70352;0;59
02;2020-06-28;69077;0;69
02;2020-06-28;45371;0;79
02;2020-06-28;25627;0;89
02;2020-06-28;6917;0;90
02;2020-06-28;526050;0;0
02;2020-06-29;62312;2;09
02;2020-06-29;67540;1;19
02;2020-06-29;51443;0;29
02;2020-06-29;62599;1;39
02;2020-06-29;64812;0;49
02;2020-06-29;70352;0;59
02;2020-06-29;69077;0;69
02;2020-06-29;45371;0;79
02;2020-06-29;25627;0;89
02;2020-06-29;6917;0;90
02;2020-06-29;526050;4;0
02;2020-06-30;62312;0;09
02;2020-06-30;67540;0;19
02;2020-06-30;51443;0;29
02;2020-06-30;62599;0;39
02;2020-06-30;64812;0;49
02;2020-06-30;70352;0;59
02;2020-06-30;69077;0;69
02;2020-06-30;45371;2;79
02;2020-06-30;25627;0;89
02;2020-06-30;6917;1;90
02;2020-06-30;526050;3;0
02;2020-07-01;62312;0;09
02;2020-07-01;67540;1;19
02;2020-07-01;51443;0;29
02;2020-07-01;62599;0;39
02;2020-07-01;64812;0;49
02;2020-07-01;70352;1;59
02;2020-07-01;69077;0;69
02;2020-07-01;45371;0;79
02;2020-07-01;25627;0;89
02;2020-07-01;6917;0;90
02;2020-07-01;526050;2;0
02;2020-07-02;62312;0;09
02;2020-07-02;67540;0;19
02;2020-07-02;51443;1;29
02;2020-07-02;62599;0;39
02;2020-07-02;64812;2;49
02;2020-07-02;70352;0;59
02;2020-07-02;69077;2;69
02;2020-07-02;45371;0;79
02;2020-07-02;25627;0;89
02;2020-07-02;6917;0;90
02;2020-07-02;526050;5;0
02;2020-07-03;62312;0;09
02;2020-07-03;67540;0;19
02;2020-07-03;51443;1;29
02;2020-07-03;62599;1;39
02;2020-07-03;64812;0;49
02;2020-07-03;70352;0;59
02;2020-07-03;69077;0;69
02;2020-07-03;45371;1;79
02;2020-07-03;25627;0;89
02;2020-07-03;6917;0;90
02;2020-07-03;526050;3;0
02;2020-07-04;62312;1;09
02;2020-07-04;67540;1;19
02;2020-07-04;51443;0;29
02;2020-07-04;62599;0;39
02;2020-07-04;64812;1;49
02;2020-07-04;70352;0;59
02;2020-07-04;69077;0;69
02;2020-07-04;45371;0;79
02;2020-07-04;25627;0;89
02;2020-07-04;6917;0;90
02;2020-07-04;526050;3;0
02;2020-07-05;62312;0;09
02;2020-07-05;67540;0;19
02;2020-07-05;51443;0;29
02;2020-07-05;62599;0;39
02;2020-07-05;64812;0;49
02;2020-07-05;70352;0;59
02;2020-07-05;69077;0;69
02;2020-07-05;45371;0;79
02;2020-07-05;25627;0;89
02;2020-07-05;6917;0;90
02;2020-07-05;526050;0;0
02;2020-07-06;62312;0;09
02;2020-07-06;67540;0;19
02;2020-07-06;51443;0;29
02;2020-07-06;62599;0;39
02;2020-07-06;64812;0;49
02;2020-07-06;70352;0;59
02;2020-07-06;69077;0;69
02;2020-07-06;45371;2;79
02;2020-07-06;25627;1;89
02;2020-07-06;6917;1;90
02;2020-07-06;526050;4;0
02;2020-07-07;62312;0;09
02;2020-07-07;67540;1;19
02;2020-07-07;51443;0;29
02;2020-07-07;62599;0;39
02;2020-07-07;64812;0;49
02;2020-07-07;70352;1;59
02;2020-07-07;69077;1;69
02;2020-07-07;45371;0;79
02;2020-07-07;25627;0;89
02;2020-07-07;6917;1;90
02;2020-07-07;526050;4;0
02;2020-07-08;62312;0;09
02;2020-07-08;67540;1;19
02;2020-07-08;51443;0;29
02;2020-07-08;62599;0;39
02;2020-07-08;64812;0;49
02;2020-07-08;70352;0;59
02;2020-07-08;69077;0;69
02;2020-07-08;45371;1;79
02;2020-07-08;25627;1;89
02;2020-07-08;6917;0;90
02;2020-07-08;526050;3;0
02;2020-07-09;62312;0;09
02;2020-07-09;67540;0;19
02;2020-07-09;51443;2;29
02;2020-07-09;62599;0;39
02;2020-07-09;64812;0;49
02;2020-07-09;70352;1;59
02;2020-07-09;69077;1;69
02;2020-07-09;45371;0;79
02;2020-07-09;25627;1;89
02;2020-07-09;6917;0;90
02;2020-07-09;526050;5;0
02;2020-07-10;62312;0;09
02;2020-07-10;67540;1;19
02;2020-07-10;51443;2;29
02;2020-07-10;62599;0;39
02;2020-07-10;64812;0;49
02;2020-07-10;70352;0;59
02;2020-07-10;69077;0;69
02;2020-07-10;45371;1;79
02;2020-07-10;25627;0;89
02;2020-07-10;6917;1;90
02;2020-07-10;526050;5;0
02;2020-07-11;62312;0;09
02;2020-07-11;67540;0;19
02;2020-07-11;51443;0;29
02;2020-07-11;62599;0;39
02;2020-07-11;64812;0;49
02;2020-07-11;70352;1;59
02;2020-07-11;69077;0;69
02;2020-07-11;45371;0;79
02;2020-07-11;25627;1;89
02;2020-07-11;6917;0;90
02;2020-07-11;526050;2;0
02;2020-07-12;62312;0;09
02;2020-07-12;67540;0;19
02;2020-07-12;51443;0;29
02;2020-07-12;62599;0;39
02;2020-07-12;64812;0;49
02;2020-07-12;70352;0;59
02;2020-07-12;69077;0;69
02;2020-07-12;45371;0;79
02;2020-07-12;25627;1;89
02;2020-07-12;6917;0;90
02;2020-07-12;526050;1;0
02;2020-07-13;62312;0;09
02;2020-07-13;67540;0;19
02;2020-07-13;51443;2;29
02;2020-07-13;62599;0;39
02;2020-07-13;64812;0;49
02;2020-07-13;70352;0;59
02;2020-07-13;69077;1;69
02;2020-07-13;45371;0;79
02;2020-07-13;25627;0;89
02;2020-07-13;6917;1;90
02;2020-07-13;526050;4;0
02;2020-07-14;62312;0;09
02;2020-07-14;67540;0;19
02;2020-07-14;51443;0;29
02;2020-07-14;62599;0;39
02;2020-07-14;64812;0;49
02;2020-07-14;70352;0;59
02;2020-07-14;69077;0;69
02;2020-07-14;45371;0;79
02;2020-07-14;25627;0;89
02;2020-07-14;6917;0;90
02;2020-07-14;526050;0;0
02;2020-07-15;62312;0;09
02;2020-07-15;67540;0;19
02;2020-07-15;51443;0;29
02;2020-07-15;62599;0;39
02;2020-07-15;64812;0;49
02;2020-07-15;70352;0;59
02;2020-07-15;69077;0;69
02;2020-07-15;45371;0;79
02;2020-07-15;25627;0;89
02;2020-07-15;6917;0;90
02;2020-07-15;526050;0;0
02;2020-07-16;62312;0;09
02;2020-07-16;67540;0;19
02;2020-07-16;51443;1;29
02;2020-07-16;62599;1;39
02;2020-07-16;64812;0;49
02;2020-07-16;70352;0;59
02;2020-07-16;69077;0;69
02;2020-07-16;45371;0;79
02;2020-07-16;25627;0;89
02;2020-07-16;6917;0;90
02;2020-07-16;526050;2;0
02;2020-07-17;62312;0;09
02;2020-07-17;67540;0;19
02;2020-07-17;51443;0;29
02;2020-07-17;62599;0;39
02;2020-07-17;64812;1;49
02;2020-07-17;70352;1;59
02;2020-07-17;69077;1;69
02;2020-07-17;45371;0;79
02;2020-07-17;25627;0;89
02;2020-07-17;6917;0;90
02;2020-07-17;526050;3;0
02;2020-07-18;62312;0;09
02;2020-07-18;67540;0;19
02;2020-07-18;51443;0;29
02;2020-07-18;62599;1;39
02;2020-07-18;64812;0;49
02;2020-07-18;70352;0;59
02;2020-07-18;69077;0;69
02;2020-07-18;45371;0;79
02;2020-07-18;25627;0;89
02;2020-07-18;6917;0;90
02;2020-07-18;526050;1;0
02;2020-07-19;62312;0;09
02;2020-07-19;67540;0;19
02;2020-07-19;51443;0;29
02;2020-07-19;62599;0;39
02;2020-07-19;64812;0;49
02;2020-07-19;70352;0;59
02;2020-07-19;69077;0;69
02;2020-07-19;45371;0;79
02;2020-07-19;25627;0;89
02;2020-07-19;6917;0;90
02;2020-07-19;526050;0;0
02;2020-07-20;62312;0;09
02;2020-07-20;67540;0;19
02;2020-07-20;51443;0;29
02;2020-07-20;62599;0;39
02;2020-07-20;64812;0;49
02;2020-07-20;70352;0;59
02;2020-07-20;69077;0;69
02;2020-07-20;45371;1;79
02;2020-07-20;25627;1;89
02;2020-07-20;6917;0;90
02;2020-07-20;526050;2;0
02;2020-07-21;62312;0;09
02;2020-07-21;67540;1;19
02;2020-07-21;51443;1;29
02;2020-07-21;62599;1;39
02;2020-07-21;64812;0;49
